time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1539.7985363628632,2.4960732e+03,9.5931835e+00,2.9008475e-03,224885,1091.28755,678.75453,2.2492920e+03,6.7122159e+00,9.4666528e+02,2.5068295e+00,2.4960732e+03,9.5931835e+00,0,,,,,1091.28755,1.8499484e-03,678.75453,2.0042770e-03,6.4006351e-02,2.4159048e-02
1539.7999252218317,2.4889285e+03,9.5898514e+00,2.9008181e-03,224886,1091.28511,678.75527,2.2410645e+03,6.7098846e+00,9.4577759e+02,2.5042949e+00,2.4889285e+03,9.5898514e+00,0,,,,,1091.28511,1.8502201e-03,678.75527,2.0160368e-03,5.4963201e-02,1.9877940e-02
1539.8013140808011,2.4994839e+03,9.5998917e+00,2.9007888e-03,224887,1091.28624,678.75946,2.2502334e+03,6.7169099e+00,9.4829425e+02,2.5039775e+00,2.4994839e+03,9.5998917e+00,0,,,,,1091.28624,1.8465299e-03,678.75946,2.0128493e-03,6.1188374e-02,2.8111596e-02
1539.8027029395375,2.4752737e+03,9.5642357e+00,2.9007592e-03,224888,1091.28663,678.75835,2.2314238e+03,6.6919618e+00,9.4631012e+02,2.5043139e+00,2.4752737e+03,9.5642357e+00,0,,,,,1091.28663,1.8540488e-03,678.75835,2.0193420e-03,5.6982476e-02,2.6215430e-02
1539.8040917985068,2.4825610e+03,9.5662804e+00,2.9007299e-03,224889,1091.28473,678.75150,2.2362134e+03,6.6933923e+00,9.4408942e+02,2.5041559e+00,2.4825610e+03,9.5662804e+00,0,,,,,1091.28473,1.8513608e-03,678.75150,2.0148009e-03,5.9596948e-02,1.8820195e-02
1539.8054806572432,2.4942166e+03,9.5875053e+00,2.9007003e-03,224890,1091.28466,678.76245,2.2475688e+03,6.7082429e+00,9.4493341e+02,2.5047784e+00,2.4942166e+03,9.5875053e+00,0,,,,,1091.28466,1.8477803e-03,678.76245,2.0070130e-03,6.0701277e-02,3.1036602e-02
1539.806869516212,2.5004790e+03,9.5923920e+00,2.9006710e-03,224891,1091.28846,678.75952,2.2507600e+03,6.7116623e+00,9.4797156e+02,2.5078464e+00,2.5004790e+03,9.5923920e+00,0,,,,,1091.28846,1.8419856e-03,678.75952,2.0072407e-03,6.0486123e-02,2.7620390e-02
1539.8082583749483,2.4899255e+03,9.5724726e+00,2.9006414e-03,224892,1091.28641,678.75861,2.2417356e+03,6.6977248e+00,9.4249323e+02,2.5025558e+00,2.4899255e+03,9.5724726e+00,0,,,,,1091.28641,1.8464697e-03,678.75861,2.0070742e-03,5.7075471e-02,2.4802752e-02
1539.8096472339175,2.4808425e+03,9.5738945e+00,2.9006121e-03,224893,1091.28625,678.75746,2.2361006e+03,6.6987195e+00,9.4946912e+02,2.5080006e+00,2.4808425e+03,9.5738945e+00,0,,,,,1091.28625,1.8529531e-03,678.75746,2.0173709e-03,5.8930844e-02,2.9208619e-02
1539.811036092654,2.4844990e+03,9.5731010e+00,2.9005825e-03,224894,1091.28962,678.76166,2.2405098e+03,6.6981645e+00,9.4691534e+02,2.5039444e+00,2.4844990e+03,9.5731010e+00,0,,,,,1091.28962,1.8481214e-03,678.76166,2.0101275e-03,6.0756586e-02,2.7348233e-02
1539.8124249516231,2.4840515e+03,9.5817366e+00,2.9005532e-03,224895,1091.28815,678.75881,2.2408372e+03,6.7042069e+00,9.4771259e+02,2.5071988e+00,2.4840515e+03,9.5817366e+00,0,,,,,1091.28815,1.8506271e-03,678.75881,2.0150291e-03,6.0780954e-02,2.6109500e-02
1539.813813810359,2.4886897e+03,9.5781155e+00,2.9005236e-03,224896,1091.28601,678.75640,2.2428831e+03,6.7016730e+00,9.4558862e+02,2.5051565e+00,2.4886897e+03,9.5781155e+00,0,,,,,1091.28601,1.8458215e-03,678.75640,2.0128146e-03,5.8788132e-02,2.4079163e-02
1539.8152026690955,2.4786760e+03,9.5761166e+00,2.9004940e-03,224897,1091.28974,678.76148,2.2336248e+03,6.7002745e+00,9.5079919e+02,2.5077395e+00,2.4786760e+03,9.5761166e+00,0,,,,,1091.28974,1.8522040e-03,678.76148,2.0189041e-03,6.0829930e-02,3.2950610e-02
1539.8165915280656,2.4919519e+03,9.5870209e+00,2.9004647e-03,224898,1091.28580,678.75580,2.2443276e+03,6.7079043e+00,9.4303918e+02,2.5059674e+00,2.4919519e+03,9.5870209e+00,0,,,,,1091.28580,1.8455181e-03,678.75580,2.0159364e-03,5.9204314e-02,1.6770568e-02
1539.817980386802,2.4877737e+03,9.5759001e+00,2.9004351e-03,224899,1091.28928,678.76065,2.2431833e+03,6.7001233e+00,9.4310510e+02,2.5034950e+00,2.4877737e+03,9.5759001e+00,0,,,,,1091.28928,1.8471088e-03,678.76065,2.0059217e-03,6.0618810e-02,3.3484798e-02
1539.8193692457705,2.4899722e+03,9.5769014e+00,2.9004058e-03,224900,1091.28861,678.75899,2.2449368e+03,6.7008238e+00,9.4129980e+02,2.5020292e+00,2.4899722e+03,9.5769014e+00,0,,,,,1091.28861,1.8444707e-03,678.75899,2.0082940e-03,6.1158646e-02,2.8686160e-02
1539.8207581045062,2.4961538e+03,9.5806713e+00,2.9003762e-03,224901,1091.28795,678.75898,2.2493694e+03,6.7034616e+00,9.4471326e+02,2.5026407e+00,2.4961538e+03,9.5806713e+00,0,,,,,1091.28795,1.8422835e-03,678.75898,2.0034432e-03,6.1294030e-02,2.7387967e-02
1539.8221469632426,2.4799158e+03,9.5718040e+00,2.9003466e-03,224902,1091.29100,678.75761,2.2359851e+03,6.6972570e+00,9.4640857e+02,2.5045762e+00,2.4799158e+03,9.5718040e+00,0,,,,,1091.29100,1.8541967e-03,678.75761,2.0148524e-03,6.1756417e-02,2.7729353e-02
1539.8235358222128,2.4883032e+03,9.5662003e+00,2.9003173e-03,224903,1091.28724,678.75626,2.2365620e+03,6.6933365e+00,9.4176843e+02,2.5043004e+00,2.4883032e+03,9.5662003e+00,0,,,,,1091.28724,1.8504466e-03,678.75626,2.0164889e-03,5.8372784e-02,2.0988820e-02
1539.8249246809492,2.4895886e+03,9.5771933e+00,2.9002877e-03,224904,1091.29132,678.75557,2.2426428e+03,6.7010283e+00,9.4590411e+02,2.5048437e+00,2.4895886e+03,9.5771933e+00,0,,,,,1091.29132,1.8480045e-03,678.75557,2.0096565e-03,6.3947827e-02,2.9041534e-02
1539.826313539685,2.4878943e+03,9.5726156e+00,2.9002582e-03,224905,1091.28680,678.75811,2.2402100e+03,6.6978250e+00,9.4510413e+02,2.5065866e+00,2.4878943e+03,9.5726156e+00,0,,,,,1091.28680,1.8474972e-03,678.75811,2.0140198e-03,5.9673902e-02,2.4158414e-02
1539.8277023984206,2.4890869e+03,9.5751543e+00,2.9002286e-03,224906,1091.28863,678.75622,2.2417830e+03,6.6996012e+00,9.4803448e+02,2.5049520e+00,2.4890869e+03,9.5751543e+00,0,,,,,1091.28863,1.8484663e-03,678.75622,2.0153003e-03,6.2780291e-02,1.7697662e-02
1539.82909125739,2.4972114e+03,9.5751944e+00,2.9001993e-03,224907,1091.28591,678.75727,2.2454233e+03,6.6996293e+00,9.4359198e+02,2.5044343e+00,2.4972114e+03,9.5751944e+00,0,,,,,1091.28591,1.8459938e-03,678.75727,2.0081687e-03,5.8057573e-02,2.1841370e-02
1539.830480116127,2.4778411e+03,9.5891466e+00,2.9001697e-03,224908,1091.28754,678.76292,2.2324509e+03,6.7093916e+00,9.5140509e+02,2.5128932e+00,2.4778411e+03,9.5891466e+00,0,,,,,1091.28754,1.8544513e-03,678.76292,2.0242098e-03,6.3607633e-02,3.6233928e-02
1539.8318689748635,2.4679827e+03,9.5646715e+00,2.9001401e-03,224909,1091.28909,678.76077,2.2286362e+03,6.6922665e+00,9.4956964e+02,2.5084150e+00,2.4679827e+03,9.5646715e+00,0,,,,,1091.28909,1.8556414e-03,678.76077,2.0138233e-03,6.3546970e-02,3.9053537e-02
1539.8332578335994,2.4649832e+03,9.5661898e+00,2.9001106e-03,224910,1091.28764,678.75877,2.2272615e+03,6.6933289e+00,9.4934113e+02,2.5069633e+00,2.4649832e+03,9.5661898e+00,0,,,,,1091.28764,1.8580634e-03,678.75877,2.0227695e-03,6.3831575e-02,2.6053604e-02
1539.8346466923358,2.4756406e+03,9.5660114e+00,2.9000810e-03,224911,1091.28522,678.75881,2.2340154e+03,6.6932044e+00,9.4610992e+02,2.5052967e+00,2.4756406e+03,9.5660114e+00,0,,,,,1091.28522,1.8509929e-03,678.75881,2.0171390e-03,5.8390412e-02,2.7304456e-02
1539.836035551306,2.4966582e+03,9.5832605e+00,2.9000517e-03,224912,1091.28797,678.76120,2.2471277e+03,6.7052732e+00,9.4346667e+02,2.5046082e+00,2.4966582e+03,9.5832605e+00,0,,,,,1091.28797,1.8456900e-03,678.76120,2.0079920e-03,6.3134901e-02,2.8160300e-02
1539.8374244100423,2.4775713e+03,9.5594387e+00,2.9000221e-03,224913,1091.28214,678.75237,2.2312334e+03,6.6886053e+00,9.4527191e+02,2.5042403e+00,2.4775713e+03,9.5594387e+00,0,,,,,1091.28214,1.8555912e-03,678.75237,2.0160160e-03,5.4378688e-02,1.3938035e-02
1539.838813268778,2.4786641e+03,9.5735760e+00,2.8999925e-03,224914,1091.28725,678.76431,2.2369470e+03,6.6984973e+00,9.4621399e+02,2.5058303e+00,2.4786641e+03,9.5735760e+00,0,,,,,1091.28725,1.8518297e-03,678.76431,2.0140472e-03,6.0646296e-02,3.3203412e-02
1539.8402021275137,2.4867925e+03,9.5773773e+00,2.8999629e-03,224915,1091.28966,678.75924,2.2413501e+03,6.7011566e+00,9.4344891e+02,2.5022125e+00,2.4867925e+03,9.5773773e+00,0,,,,,1091.28966,1.8470578e-03,678.75924,2.0131541e-03,6.2725157e-02,3.1640794e-02
1539.8415909862501,2.4838879e+03,9.5702896e+00,2.8999334e-03,224916,1091.28842,678.75614,2.2387773e+03,6.6961975e+00,9.4477826e+02,2.5036800e+00,2.4838879e+03,9.5702896e+00,0,,,,,1091.28842,1.8480218e-03,678.75614,2.0147667e-03,5.9995741e-02,2.7812924e-02
1539.8429798449874,2.4886125e+03,9.5772409e+00,2.8999038e-03,224917,1091.28758,678.75909,2.2417087e+03,6.7010608e+00,9.4772998e+02,2.5042031e+00,2.4886125e+03,9.5772409e+00,0,,,,,1091.28758,1.8483499e-03,678.75909,2.0128808e-03,5.9731081e-02,2.9093729e-02
1539.8443687037238,2.4839680e+03,9.6016588e+00,2.8998742e-03,224918,1091.28659,678.75977,2.2404661e+03,6.7181463e+00,9.5152026e+02,2.5123615e+00,2.4839680e+03,9.6016588e+00,0,,,,,1091.28659,1.8549368e-03,678.75977,2.0185977e-03,6.2688909e-02,3.2665938e-02
1539.8457575624598,2.4839592e+03,9.5700560e+00,2.8998447e-03,224919,1091.28502,678.75385,2.2363684e+03,6.6960340e+00,9.4738574e+02,2.5057812e+00,2.4839592e+03,9.5700560e+00,0,,,,,1091.28502,1.8498428e-03,678.75385,2.0154987e-03,5.7177722e-02,2.4056384e-02
1539.8471464211952,2.4710906e+03,9.5617990e+00,2.8998151e-03,224920,1091.28329,678.75580,2.2283225e+03,6.6902571e+00,9.4855298e+02,2.5062289e+00,2.4710906e+03,9.5617990e+00,0,,,,,1091.28329,1.8566705e-03,678.75580,2.0185926e-03,5.6828588e-02,2.6296366e-02
1539.8485352799319,2.4836021e+03,9.5707464e+00,2.8997855e-03,224921,1091.28282,678.75237,2.2357009e+03,6.6965175e+00,9.4603467e+02,2.5066512e+00,2.4836021e+03,9.5707464e+00,0,,,,,1091.28282,1.8531244e-03,678.75237,2.0157073e-03,5.5392716e-02,1.7955989e-02
1539.849924138669,2.4960291e+03,9.5760059e+00,2.8997560e-03,224922,1091.28749,678.75862,2.2481172e+03,6.7001972e+00,9.3920898e+02,2.4983442e+00,2.4960291e+03,9.5760059e+00,0,,,,,1091.28749,1.8427297e-03,678.75862,2.0045014e-03,6.2097624e-02,2.5395116e-02
1539.8513129974053,2.4864302e+03,9.5765123e+00,2.8997264e-03,224923,1091.28977,678.75984,2.2437095e+03,6.7005515e+00,9.4393054e+02,2.5030389e+00,2.4864302e+03,9.5765123e+00,0,,,,,1091.28977,1.8454744e-03,678.75984,2.0064753e-03,6.1734993e-02,3.0651642e-02
1539.8527018561413,2.4925981e+03,9.5823002e+00,2.8996968e-03,224924,1091.28758,678.75832,2.2440684e+03,6.7046008e+00,9.4764130e+02,2.5052311e+00,2.4925981e+03,9.5823002e+00,0,,,,,1091.28758,1.8467443e-03,678.75832,2.0111890e-03,5.5507015e-02,2.7915942e-02
1539.8540907148772,2.4879807e+03,9.5759373e+00,2.8996672e-03,224925,1091.28275,678.75498,2.2405808e+03,6.7001491e+00,9.4618860e+02,2.5081933e+00,2.4879807e+03,9.5759373e+00,0,,,,,1091.28275,1.8478396e-03,678.75498,2.0112202e-03,5.7929065e-02,1.8287966e-02
1539.855479573614,2.4785178e+03,9.5670958e+00,2.8996377e-03,224926,1091.28782,678.75878,2.2371152e+03,6.6939626e+00,9.4470929e+02,2.5030231e+00,2.4785178e+03,9.5670958e+00,0,,,,,1091.28782,1.8507881e-03,678.75878,2.0141276e-03,6.1804757e-02,2.6463108e-02
1539.8568684323513,2.4910022e+03,9.5815849e+00,2.8996081e-03,224927,1091.28359,678.76128,2.2442888e+03,6.7041006e+00,9.4665857e+02,2.5058463e+00,2.4910022e+03,9.5815849e+00,0,,,,,1091.28359,1.8477006e-03,678.76128,2.0115688e-03,5.9258286e-02,2.9541112e-02
1539.8582572910873,2.4879932e+03,9.5792799e+00,2.8995785e-03,224928,1091.29055,678.75668,2.2426355e+03,6.7024879e+00,9.4660352e+02,2.5047388e+00,2.4879932e+03,9.5792799e+00,0,,,,,1091.29055,1.8456115e-03,678.75668,2.0126754e-03,6.1265010e-02,2.4126749e-02
1539.8596461498228,2.5072837e+03,9.6053514e+00,2.8995490e-03,224929,1091.28883,678.76245,2.2567888e+03,6.7207298e+00,9.5309888e+02,2.5098524e+00,2.5072837e+03,9.6053514e+00,0,,,,,1091.28883,1.8427393e-03,678.76245,2.0011328e-03,6.2006351e-02,3.5900198e-02
1539.8610350085587,2.4916047e+03,9.5765400e+00,2.8995194e-03,224930,1091.28764,678.76031,2.2447419e+03,6.7005711e+00,9.4415326e+02,2.5059123e+00,2.4916047e+03,9.5765400e+00,0,,,,,1091.28764,1.8422727e-03,678.76031,2.0099091e-03,6.1826479e-02,2.6149813e-02
1539.862423867063,2.4990181e+03,9.5966406e+00,2.8994896e-03,224931,1091.28644,678.75735,2.2471667e+03,6.7146344e+00,9.4684900e+02,2.5091665e+00,2.4990181e+03,9.5966406e+00,0,,,,,1091.28644,1.8511849e-03,678.75735,2.0120703e-03,5.7847492e-02,2.2915473e-02
1539.8638127258,2.5032778e+03,9.5915108e+00,2.8994600e-03,224932,1091.28689,678.75978,2.2539155e+03,6.7110453e+00,9.4795276e+02,2.5081174e+00,2.5032778e+03,9.5915108e+00,0,,,,,1091.28689,1.8442903e-03,678.75978,2.0012485e-03,6.3076779e-02,3.1516980e-02
1539.865201584536,2.4872986e+03,9.5871305e+00,2.8994305e-03,224933,1091.29024,678.75540,2.2422612e+03,6.7079806e+00,9.4586462e+02,2.5062907e+00,2.4872986e+03,9.5871305e+00,0,,,,,1091.29024,1.8445307e-03,678.75540,2.0144181e-03,6.2279094e-02,2.6877308e-02
1539.8665904432717,2.4899407e+03,9.5817795e+00,2.8994009e-03,224934,1091.28844,678.76049,2.2438298e+03,6.7042365e+00,9.4492456e+02,2.5045142e+00,2.4899407e+03,9.5817795e+00,0,,,,,1091.28844,1.8481925e-03,678.76049,2.0070435e-03,6.2192496e-02,3.4405336e-02
1539.8679793020074,2.5009661e+03,9.5926199e+00,2.8993713e-03,224935,1091.28573,678.75754,2.2495024e+03,6.7118216e+00,9.4491101e+02,2.5051341e+00,2.5009661e+03,9.5926199e+00,0,,,,,1091.28573,1.8412821e-03,678.75754,2.0074719e-03,5.9730683e-02,2.6475543e-02
1539.8693681605118,2.5030073e+03,9.6060848e+00,2.8993415e-03,224936,1091.28834,678.75975,2.2523279e+03,6.7212429e+00,9.4846527e+02,2.5077724e+00,2.5030073e+03,9.6060848e+00,0,,,,,1091.28834,1.8436955e-03,678.75975,2.0118789e-03,6.0005959e-02,2.6431026e-02
1539.8707570192487,2.4816292e+03,9.5716295e+00,2.8993119e-03,224937,1091.28763,678.75756,2.2372051e+03,6.6971350e+00,9.4753174e+02,2.5056200e+00,2.4816292e+03,9.5716295e+00,0,,,,,1091.28763,1.8497882e-03,678.75756,2.0125750e-03,6.1215658e-02,2.9683609e-02
1539.8721458779846,2.4993943e+03,9.5804844e+00,2.8992824e-03,224938,1091.28819,678.76041,2.2497637e+03,6.7033305e+00,9.4241003e+02,2.5043716e+00,2.4993943e+03,9.5804844e+00,0,,,,,1091.28819,1.8435771e-03,678.76041,2.0044332e-03,6.2335078e-02,3.4639351e-02
1539.8735347367206,2.4908464e+03,9.5749378e+00,2.8992528e-03,224939,1091.28435,678.75282,2.2409927e+03,6.6994495e+00,9.4705511e+02,2.5043762e+00,2.4908464e+03,9.5749378e+00,0,,,,,1091.28435,1.8479946e-03,678.75282,2.0104810e-03,5.5386450e-02,1.9732948e-02
1539.8749235952241,2.4908574e+03,9.5740538e+00,2.8992230e-03,224940,1091.28752,678.76002,2.2427329e+03,6.6988311e+00,9.4215649e+02,2.5023880e+00,2.4908574e+03,9.5740538e+00,0,,,,,1091.28752,1.8462181e-03,678.76002,2.0100104e-03,5.7893243e-02,1.8894553e-02
1539.8763124539612,2.4904612e+03,9.5856171e+00,2.8991934e-03,224941,1091.29099,678.76224,2.2459556e+03,6.7069216e+00,9.4983899e+02,2.5102911e+00,2.4904612e+03,9.5856171e+00,0,,,,,1091.29099,1.8481094e-03,678.76224,2.0014637e-03,6.3916303e-02,3.6019903e-02
1539.8777013126978,2.4998206e+03,9.5880203e+00,2.8991639e-03,224942,1091.28454,678.75674,2.2489749e+03,6.7086039e+00,9.4586499e+02,2.5056574e+00,2.4998206e+03,9.5880203e+00,0,,,,,1091.28454,1.8447399e-03,678.75674,2.0060884e-03,5.7978194e-02,2.3483636e-02
1539.8790901712005,2.4804399e+03,9.5665817e+00,2.8991341e-03,224943,1091.28807,678.75549,2.2385139e+03,6.6936030e+00,9.4452344e+02,2.5030413e+00,2.4804399e+03,9.5665817e+00,0,,,,,1091.28807,1.8483512e-03,678.75549,2.0103867e-03,6.1174713e-02,2.3462530e-02
1539.8804790299364,2.5008511e+03,9.5833206e+00,2.8991045e-03,224944,1091.28830,678.75852,2.2496260e+03,6.7053156e+00,9.4594727e+02,2.5028448e+00,2.5008511e+03,9.5833206e+00,0,,,,,1091.28830,1.8422564e-03,678.75852,2.0042865e-03,5.9783358e-02,2.3091612e-02
1539.8818678886728,2.4904963e+03,9.5934868e+00,2.8990749e-03,224945,1091.28461,678.75407,2.2428247e+03,6.7124281e+00,9.4741779e+02,2.5096445e+00,2.4904963e+03,9.5934868e+00,0,,,,,1091.28461,1.8486156e-03,678.75407,2.0124642e-03,5.7893816e-02,2.4215834e-02
1539.8832567471773,2.5147576e+03,9.6135473e+00,2.8990451e-03,224946,1091.28711,678.76315,2.2617371e+03,6.7264647e+00,9.5077264e+02,2.5085611e+00,2.5147576e+03,9.6135473e+00,0,,,,,1091.28711,1.8341497e-03,678.76315,2.0007994e-03,6.2818781e-02,3.1930596e-02
1539.8846456059136,2.5073398e+03,9.5927725e+00,2.8990156e-03,224947,1091.28804,678.75782,2.2555742e+03,6.7119284e+00,9.4536987e+02,2.5037887e+00,2.5073398e+03,9.5927725e+00,0,,,,,1091.28804,1.8408045e-03,678.75782,1.9980920e-03,5.7732102e-02,2.9503787e-02
1539.8860344644165,2.4945896e+03,9.6041327e+00,2.8989858e-03,224948,1091.28710,678.75970,2.2464243e+03,6.7198768e+00,9.4806128e+02,2.5100372e+00,2.4945896e+03,9.6041327e+00,0,,,,,1091.28710,1.8490847e-03,678.75970,2.0102537e-03,5.9159480e-02,3.1838737e-02
1539.8874233231522,2.5171899e+03,9.5906706e+00,2.8989562e-03,224949,1091.28473,678.75616,2.2606230e+03,6.7104578e+00,9.3997241e+02,2.5030351e+00,2.5171899e+03,9.5906706e+00,0,,,,,1091.28473,1.8381480e-03,678.75616,1.9967568e-03,5.6957759e-02,1.5735161e-02
1539.8888121816558,2.5082930e+03,9.5806408e+00,2.8989264e-03,224950,1091.28599,678.75443,2.2523987e+03,6.7034402e+00,9.4092383e+02,2.5032382e+00,2.5082930e+03,9.5806408e+00,0,,,,,1091.28599,1.8391632e-03,678.75443,2.0052784e-03,5.9371907e-02,2.5725704e-02
1539.890201040393,2.5068247e+03,9.5932331e+00,2.8988968e-03,224951,1091.28394,678.75788,2.2545339e+03,6.7122507e+00,9.4631299e+02,2.5065660e+00,2.5068247e+03,9.5932331e+00,0,,,,,1091.28394,1.8421268e-03,678.75788,2.0017261e-03,5.9673436e-02,2.5314108e-02
1539.8915898988967,2.5097056e+03,9.6076307e+00,2.8988670e-03,224952,1091.28913,678.76416,2.2575273e+03,6.7223248e+00,9.4936334e+02,2.5121069e+00,2.5097056e+03,9.6076307e+00,0,,,,,1091.28913,1.8399515e-03,678.76416,2.0036707e-03,6.2460825e-02,3.6631465e-02
1539.8929787576326,2.5254050e+03,9.6018105e+00,2.8988374e-03,224953,1091.28811,678.75117,2.2661199e+03,6.7182522e+00,9.4331750e+02,2.5024576e+00,2.5254050e+03,9.6018105e+00,0,,,,,1091.28811,1.8312786e-03,678.75117,1.9979554e-03,5.7879273e-02,1.5279176e-02
1539.8943676161362,2.4990879e+03,9.5797977e+00,2.8988076e-03,224954,1091.28512,678.75944,2.2489546e+03,6.7028503e+00,9.4317072e+02,2.5021148e+00,2.4990879e+03,9.5797977e+00,0,,,,,1091.28512,1.8412849e-03,678.75944,2.0040399e-03,5.7809677e-02,2.7258145e-02
1539.8957564748732,2.5168013e+03,9.6168900e+00,2.8987781e-03,224955,1091.28777,678.76018,2.2592908e+03,6.7288036e+00,9.4993927e+02,2.5085673e+00,2.5168013e+03,9.6168900e+00,0,,,,,1091.28777,1.8383589e-03,678.76018,2.0058886e-03,6.0559489e-02,3.2770671e-02
1539.897145333377,2.5034954e+03,9.6023388e+00,2.8987483e-03,224956,1091.28954,678.76124,2.2542881e+03,6.7186222e+00,9.5108813e+02,2.5092168e+00,2.5034954e+03,9.6023388e+00,0,,,,,1091.28954,1.8421949e-03,678.76124,2.0019447e-03,6.3371070e-02,3.5065729e-02
1539.8985341918797,2.4977695e+03,9.5897074e+00,2.8987185e-03,224957,1091.28590,678.75907,2.2467859e+03,6.7097840e+00,9.4856427e+02,2.5086224e+00,2.4977695e+03,9.5897074e+00,0,,,,,1091.28590,1.8488324e-03,678.75907,2.0063887e-03,5.9310131e-02,2.7260188e-02
1539.8999230506156,2.5021775e+03,9.5935421e+00,2.8986889e-03,224958,1091.28753,678.75757,2.2527681e+03,6.7124667e+00,9.4459174e+02,2.5022240e+00,2.5021775e+03,9.5935421e+00,0,,,,,1091.28753,1.8393294e-03,678.75757,2.0067841e-03,5.9698928e-02,2.5419751e-02
1539.9013119091192,2.5115625e+03,9.6100750e+00,2.8986591e-03,224959,1091.28656,678.75907,2.2565557e+03,6.7240353e+00,9.4704926e+02,2.5061083e+00,2.5115625e+03,9.6100750e+00,0,,,,,1091.28656,1.8414010e-03,678.75907,2.0035715e-03,5.7873908e-02,2.6360860e-02
1539.9027007678565,2.5206843e+03,9.6098995e+00,2.8986295e-03,224960,1091.29036,678.76296,2.2650488e+03,6.7239127e+00,9.4737134e+02,2.5052967e+00,2.5206843e+03,9.6098995e+00,0,,,,,1091.29036,1.8330499e-03,678.76296,1.9949831e-03,6.5710239e-02,3.5153478e-02
1539.90408962636,2.5197285e+03,9.5970993e+00,2.8985997e-03,224961,1091.28821,678.75730,2.2633638e+03,6.7149558e+00,9.4226520e+02,2.5029421e+00,2.5197285e+03,9.5970993e+00,0,,,,,1091.28821,1.8335155e-03,678.75730,1.9946229e-03,5.7773303e-02,2.3608839e-02
1539.905478484863,2.5043933e+03,9.5830498e+00,2.8985699e-03,224962,1091.28506,678.75230,2.2517551e+03,6.7051253e+00,9.4501837e+02,2.5042520e+00,2.5043933e+03,9.5830498e+00,0,,,,,1091.28506,1.8419619e-03,678.75230,2.0043727e-03,5.8360375e-02,1.5787715e-02
1539.9068673435986,2.5088181e+03,9.6033516e+00,2.8985403e-03,224963,1091.28948,678.76112,2.2586208e+03,6.7193313e+00,9.4801385e+02,2.5098009e+00,2.5088181e+03,9.6033516e+00,0,,,,,1091.28948,1.8368573e-03,678.76112,1.9966818e-03,6.1634097e-02,3.5562158e-02
1539.9082562021022,2.5269338e+03,9.6016369e+00,2.8985105e-03,224964,1091.28467,678.76398,2.2634521e+03,6.7181306e+00,9.4560034e+02,2.5065165e+00,2.5269338e+03,9.6016369e+00,0,,,,,1091.28467,1.8333978e-03,678.76398,2.0009528e-03,5.7921976e-02,3.0353472e-02
1539.9096450606066,2.5054031e+03,9.5936499e+00,2.8984807e-03,224965,1091.28478,678.75860,2.2540576e+03,6.7125425e+00,9.4420459e+02,2.5029385e+00,2.5054031e+03,9.5936499e+00,0,,,,,1091.28478,1.8419410e-03,678.75860,2.0033319e-03,6.1574966e-02,2.7275542e-02
1539.9110339191102,2.5111018e+03,9.6033812e+00,2.8984509e-03,224966,1091.28595,678.76277,2.2583599e+03,6.7193518e+00,9.4767139e+02,2.5038657e+00,2.5111018e+03,9.6033812e+00,0,,,,,1091.28595,1.8396487e-03,678.76277,1.9997212e-03,6.0440216e-02,3.5118159e-02
1539.9124227778461,2.4978508e+03,9.5890112e+00,2.8984214e-03,224967,1091.28643,678.75865,2.2478979e+03,6.7092967e+00,9.5024548e+02,2.5084248e+00,2.4978508e+03,9.5890112e+00,0,,,,,1091.28643,1.8437734e-03,678.75865,2.0092723e-03,5.9806883e-02,1.9311845e-02
1539.9138116363497,2.5151052e+03,9.6092215e+00,2.8983916e-03,224968,1091.28882,678.75490,2.2587266e+03,6.7234378e+00,9.4713104e+02,2.5058725e+00,2.5151052e+03,9.6092215e+00,0,,,,,1091.28882,1.8402819e-03,678.75490,2.0078183e-03,5.9134036e-02,2.4805671e-02
1539.9152004948533,2.4993972e+03,9.5897703e+00,2.8983618e-03,224969,1091.28658,678.75711,2.2477715e+03,6.7098279e+00,9.4248285e+02,2.5018497e+00,2.4993972e+03,9.5897703e+00,0,,,,,1091.28658,1.8455712e-03,678.75711,2.0123399e-03,5.5247806e-02,1.9683272e-02
1539.9165893533568,2.4852209e+03,9.5931721e+00,2.8983320e-03,224970,1091.28900,678.76080,2.2414956e+03,6.7122083e+00,9.4990143e+02,2.5117896e+00,2.4852209e+03,9.5931721e+00,0,,,,,1091.28900,1.8486365e-03,678.76080,2.0106486e-03,6.1894141e-02,3.5494171e-02
1539.9179782118604,2.5005437e+03,9.5916386e+00,2.8983022e-03,224971,1091.28919,678.75643,2.2527510e+03,6.7111354e+00,9.4497656e+02,2.5075159e+00,2.5005437e+03,9.5916386e+00,0,,,,,1091.28919,1.8384845e-03,678.75643,1.9999407e-03,6.1176162e-02,2.9140599e-02
1539.9193670705963,2.5102373e+03,9.5962992e+00,2.8982726e-03,224972,1091.28808,678.75840,2.2564246e+03,6.7143965e+00,9.4563342e+02,2.5063839e+00,2.5102373e+03,9.5962992e+00,0,,,,,1091.28808,1.8389710e-03,678.75840,2.0041268e-03,5.7692956e-02,2.7358366e-02
